Tiempo (horas),Temperatura_Salon_1 (C),Potencia_Salon_1 (W),Temperatura_Salon_2 (C),Potencia_Salon_2 (W),Temperatura_Salon_3 (C),Potencia_Salon_3 (W),Temperatura_Salon_4 (C),Potencia_Salon_4 (W)
0.6736736736736737,21.788721831153644,1838.2922501333744,20.821445721767066,1599.7699606119957,19.832591464490772,1500.4824786554398,18.809051564136695,1261.4553105991902
0.6746746746746748,21.789416023157663,1839.0793102136392,20.82204363462644,1599.5144174004408,19.83420994831929,1499.913870320873,18.811546298958948,1261.4924020650465
0.6756756756756757,21.790143217578073,1839.8839843123828,20.82263239037414,1599.277931295361,19.83579077795276,1499.3364983494173,18.814022734517916,1261.5015860428396
0.6766766766766766,21.790903816337995,1840.7050064680923,20.823213035582466,1599.0605698091763,19.837334038799874,1498.7512402105344,18.81647952767224,1261.4831835121972
0.6776776776776777,21.791698162106407,1841.541102076407,20.82378660432447,1598.8623752348992,19.838839854976133,1498.158972502722,18.81891536719169,1261.437550185972
0.6786786786786787,21.792526538508405,1842.390989621631,20.82435411706827,1598.683364975364,19.840308388692712,1497.5605697980848,18.82132897527072,1261.3650756049208
0.6796796796796797,21.793389170409494,1843.253382408188,20.82491657960439,1598.5235318952675,19.841739839603235,1496.9569035092113,18.82371910897696,1261.2661821873323
0.6806806806806807,21.79428622427327,1844.1269902898548,20.825474982006817,1598.382844694988,19.843134444110103,1496.3488407793773,18.82608456163299,1261.1413242357794
0.6816816816816818,21.795217808591648,1845.0105213945685,20.826030297628463,1598.2612483051598,19.844492474631974,1495.7372433970213,18.82842416412999,1260.99098690325
0.6826826826826827,21.796183974386796,1845.902683842589,20.826583482131525,1598.1586643010226,19.845814238834087,1495.122966735387,18.830736786171833,1260.8156851210003
0.6836836836836836,21.797184715783857,1846.8021874557483,20.827135472553394,1598.0749913355783,19.847100078823043,1494.5068587181481,18.83302133744836,1260.6159624905258
0.6846846846846847,21.798219970653324,1847.7077454555097,20.82768718640849,1598.0101055906114,19.848350370307717,1493.889758811771,18.835276768736875,1260.3923901421085
0.6856856856856857,21.799289621321986,1848.618076147548,20.828239520826493,1597.9638612446745,19.849565521728017,1493.2724970453166,18.83750207293078,1260.1455655624616
0.6866866866866866,21.800393495351155,1849.5319045905226,20.828793351727395,1597.9360909571417,19.850745973353078,1492.655893058318,18.839696285994613,1259.8761113940186
0.6876876876876877,21.801531366380893,1850.4479642467445,20.82934953303363,1597.926606367486,19.851892196350626,1492.040755177311,18.84185848784485,1259.5846742084593
0.6886886886886887,21.802702955038747,1851.3649986124067,20.829908895919598,1597.9351986089473,19.853004691829092,1491.427879521553,18.843987803155876,1259.2719232570923
0.6896896896896897,21.803907929911517,1852.2817628250712,20.830472248098914,1597.961638835796,19.854083989854264,1490.818049138403,18.846083402090812,1258.9385492007304
0.6906906906906908,21.805145908578446,1853.1970252461044,20.831040373149406,1598.0056787634176,19.855130648441946,1490.212033168782,18.848144500956927,1258.5852628216953
0.6916916916916918,21.806416458704046,1854.109569015785,20.831614029876206,1598.0670512204858,19.856145252528453,1489.6105860431105,18.850170362785544,1258.2127937206194
0.6926926926926926,21.807719099188915,1855.0181935788046,20.832193951712963,1598.1454707124924,19.85712841292041,1489.0144467080354,18.85216029783647,1257.8218890006672
0.6936936936936937,21.809053301376547,1855.9217161779536,20.83278084616129,1598.2406339959616,19.858080765225573,1488.4243378842602,18.854113664027157,1257.4133119418252
