Tiempo (s),Tiempo (horas),Temperatura_Salon_5 (C),Potencia_Salon_5 (W)
1898.0,0.5272222222222223,21.390427240695228,1683.8375375929554
1899.0,0.5275,21.390825605194138,1684.838536888393
1900.0,0.5277777777777778,21.391238375056204,1685.9647196899944
1901.0,0.5280555555555555,21.391667159647778,1687.2129992230925
1902.0,0.5283333333333333,21.392113519903507,1688.5799536508844
1903.0,0.5286111111111111,21.39257896405121,1690.0618355425038
1904.0,0.5288888888888889,21.393064943482106,1691.6545822103308
1905.0,0.5291666666666667,21.393572848777463,1693.353826895193
1906.0,0.5294444444444445,21.394104005902456,1695.1549107734647
1907.0,0.5297222222222222,21.394659672577507,1697.0528957563097
1908.0,0.53,21.39524103483697,1699.0425780481935
1909.0,0.5302777777777777,21.39584920378458,1701.1185024290596
1910.0,0.5305555555555556,21.396485212554435,1703.274977222143
1911.0,0.5308333333333334,21.397150013485888,1705.5060899072366
1912.0,0.5311111111111111,21.397844475520003,1707.805723337212
1913.0,0.5313888888888889,21.398569381824707,1710.1675725138332
1914.0,0.5316666666666666,21.399325427655146,1712.5851618772265
1915.0,0.5319444444444444,21.40011321845509,1715.0518630619156
1916.0,0.5322222222222223,21.400933268204554,1717.560913070965
1917.0,0.5325,21.401785998018205,1720.105432818626
1918.0,0.5327777777777778,21.40267173499835,1722.678445990797
1919.0,0.5330555555555555,21.403590711345675,1725.2728981717644
1920.0,0.5333333333333333,21.40454306373014,1727.881676184907
1921.0,0.5336111111111111,21.405528832923792,1730.4976275944955
1922.0,0.5338888888888889,21.406547963696475,1733.1135803152335
1923.0,0.5341666666666667,21.40760030497474,1735.7223622759475
1924.0,0.5344444444444445,21.408685610263515,1738.3168210836452
1925.0,0.5347222222222222,21.409803538329403,1740.8898436342363
1926.0,0.535,21.410953654143725,1743.4343756163287
1927.0,0.5352777777777777,21.412135430082767,1745.9434408549082
1928.0,0.5355555555555556,21.41334824738191,1748.4101604421485
1929.0,0.5358333333333334,21.414591397839736,1750.8277716033172
1930.0,0.5361111111111111,21.415864085767417,1753.1896462465265
1931.0,0.5363888888888889,21.417165430178134,1755.4893091461468
1932.0,0.5366666666666666,21.418494467210515,1757.7204557108792
1933.0,0.5369444444444444,21.41985015277956,1759.876969288949
1934.0,0.5372222222222223,21.421231365447845,1761.9529379645921
1935.0,0.5375,21.422636909509276,1763.9426708020183
1936.0,0.5377777777777778,21.424065518277068,1765.8407134955594
1937.0,0.5380555555555555,21.42551585756718,1767.6418633877672
1938.0,0.5383333333333333,21.426986529367955,1769.3411838213112
1939.0,0.5386111111111112,21.42847607568639,1770.9340177960485
1940.0,0.5388888888888889,21.429982982561135,1772.41600091077
1941.0,0.5391666666666667,21.431505684232313,1773.7830735817304
1942.0,0.5394444444444444,21.433042567458372,1775.0314925512444
1943.0,0.5397222222222222,21.434591975970942,1776.1578417376547
1944.0,0.54,21.436152215060318,1777.1590425517988
1945.0,0.5402777777777777,21.437721556287965,1778.0323639603762
1946.0,0.5405555555555556,21.43929824233101,1778.7754329351324
1947.0,0.5408333333333334,21.440880491984576,1779.386246852621
1948.0,0.5411111111111111,21.4424665054057,1779.8631921727354
1949.0,0.5413888888888889,21.444054469017917,1780.2050197173726
1950.0,0.5416666666666666,21.445642558644174,1780.410712829508
1951.0,0.5419444444444445,21.447228944894185,1780.4796562991994
1952.0,0.5422222222222223,21.44881179848054,1780.411631704867
1953.0,0.5425,21.450389295392146,1780.2068074036463
1954.0,0.5427777777777778,21.451959621987637,1779.865733189296
1955.0,0.5430555555555555,21.453520980026724,1779.3893362797699
1956.0,0.5433333333333333,21.455071591640532,1778.7789173796539
1957.0,0.5436111111111112,21.456609704234953,1778.036146285709
1958.0,0.5438888888888889,21.458133595317726,1777.163056791481
1959.0,0.5441666666666667,21.45964157723845,1776.1620407745227
1960.0,0.5444444444444444,21.461132001830013,1775.03584141178
1961.0,0.5447222222222222,21.462603264939634,1773.7875455014505
1962.0,0.545,21.464053810837733,1772.4205748883762
1963.0,0.5452777777777778,21.465482136492923,1770.9386770016476
1964.0,0.5455555555555556,21.46688679570173,1769.3459145209088
1965.0,0.5458333333333333,21.46826640306188,1767.6466541934715
1966.0,0.5461111111111111,21.469619637778443,1765.8455548287275
1967.0,0.5463888888888889,21.470945247292494,1763.9475544998816
1968.0,0.5466666666666666,21.472242050722414,1761.9578569860805
1969.0,0.5469444444444445,21.473508942108467,1759.881917490643
1970.0,0.5472222222222223,21.474744893451817,1757.7254276735023
1971.0,0.5475,21.475948957539664,1755.4943000380963
1972.0,0.5477777777777778,21.477120270548802,1753.1946517149286
1973.0,0.5480555555555555,21.478258054420472,1750.8327876857925
1974.0,0.5483333333333333,21.47936161900003,1748.4151834943066
1975.0,0.5486111111111112,21.48043036393558,1745.948467489861
1976.0,0.5488888888888889,21.481463780330323,1743.4394026534417
1977.0,0.5491666666666667,21.482461452144207,1740.8948680549447
1978.0,0.5494444444444444,21.48342305734094,1738.3218399926673
1979.0,0.5497222222222222,21.48434836877726,1735.7273728665166
1980.0,0.55,21.485237254832054,1733.1185798372514
1981.0,0.5502777777777778,21.486089679773567,1730.5026133246415
1982.0,0.5505555555555556,21.486905703863695,1727.8866453978687
1983.0,0.5508333333333333,21.48768548319909,1725.2778481118112
1984.0,0.5511111111111111,21.488429269289508,1722.683373842943
1985.0,0.5513888888888889,21.489137408374507,1720.1103356786145
1986.0,0.5516666666666666,21.48981034048042,1717.5657879132507
1987.0,0.5519444444444445,21.49044859822014,1715.0567067047255
1988.0,0.5522222222222222,21.49105280533897,1712.5899709436253
1989.0,0.5525,21.491623675010555,1710.1723433875084
1990.0,0.5527777777777778,21.492162007887494,1707.810452111388
1991.0,0.5530555555555555,21.49266868991197,1705.5107723247147
1992.0,0.5533333333333333,21.49314468989232,1703.2796086038804
1993.0,0.5536111111111112,21.493591056852154,1701.1230775879105
1994.0,0.5538888888888889,21.49400891715922,1699.0470911833008
1995.0,0.5541666666666667,21.49439947144174,1697.057340322041
1996.0,0.5544444444444444,21.494763991300545,1695.1592793144787
1997.0,0.5547222222222222,21.49510381582584,1693.3581108358208
1998.0,0.555,21.495420347927837,1691.658771581364
1999.0,0.5552777777777778,21.49571505049093,1690.0659186206615
2000.0,0.5555555555555556,21.495989442361356,1688.5839164738861
2001.0,0.5558333333333333,21.49624509417847,1687.2168249232468
2002.0,0.5561111111111111,21.496483624059625,1685.9683875555193
2003.0,0.5563888888888889,21.496706693148294,1684.8420210027875
2004.0,0.5566666666666666,21.496916001033814,1683.8408047946727
2005.0,0.5569444444444445,21.497113281048524,1682.9674716275317
2006.0,0.5572222222222222,21.497300295442365,1682.2243976211957
2007.0,0.5575,21.49747883042166,1681.613591568757
2008.0,0.5577777777777778,21.497650691004974,1681.1366806486612
2009.0,0.5580555555555555,21.49781769584972,1680.7949076012699
2010.0,0.5583333333333333,21.49798167387173,1680.589264132764
2011.0,0.5586111111111111,21.49814445919105,1680.5203653627993
2012.0,0.5588888888888889,21.498307885824193,1680.5884302497664
2013.0,0.5591666666666667,21.498473782511763,1680.7932910504676
2014.0,0.5594444444444444,21.498643967624222,1681.1343985259614
2015.0,0.5597222222222222,21.498820244129444,1681.6108259288023
2016.0,0.56,21.499004394621306,1682.2212729459077
2017.0,0.5602777777777778,21.499198176415447,1682.9640701053231
2018.0,0.5605555555555556,21.49940331672148,1683.8371838839614
2019.0,0.5608333333333333,21.499621507902383,1684.8382226309484
2020.0,0.5611111111111111,21.499854402832614,1685.9644433607962
2021.0,0.5613888888888889,21.5001036103667,1687.2127594383428
2022.0,0.5616666666666666,21.50037069093007,1688.5797491587275
2023.0,0.5619444444444445,21.500657152243807,1690.0616652140307
2024.0,0.5622222222222222,21.500964445194757,1691.6544450303434
2025.0,0.5625,21.501293959862057,1693.3537219533519
2026.0,0.5627777777777778,21.50164702171087,1695.154837256099
2027.0,0.5630555555555555,21.502024887963618,1697.0528529390224
2028.0,0.5633333333333334,21.5024287441586,1699.0425652892775
2029.0,0.5636111111111111,21.502859700905333,1701.1185191637019
2030.0,0.5638888888888889,21.50331879084548,1703.2750229573846
2031.0,0.5641666666666667,21.50380696582768,1705.5061642176163
2032.0,0.5644444444444444,21.504325094303933,1707.8058258610577
2033.0,0.5647222222222222,21.50487395895474,1710.1677029501325
2034.0,0.565,21.50545425454939,1712.5853199830497
2035.0,0.5652777777777778,21.50606658604736,1715.0520486503308
2036.0,0.5655555555555556,21.506711466945887,1717.5611260094367
2037.0,0.5658333333333333,21.50738931787838,1720.1056730278463
2038.0,0.5661111111111111,21.50810046546739,1722.6787134439533
2039.0,0.5663888888888889,21.50884514143532,1725.2731928942085
2040.0,0.5666666666666667,21.509623481975353,1727.8819982542425
